timestamp,percentage,depth,notional
2024-11-06 11:29:02,5,214930020.00000000,4140010.20912800
2024-11-06 11:29:31,-5,302618437.00000000,5643901.11818500
2024-11-06 11:29:31,-4,272515255.00000000,5098290.49697200
2024-11-06 11:29:31,-3,243841896.00000000,4572825.72067300
2024-11-06 11:29:31,-2,195271630.00000000,3673885.71482800
2024-11-06 11:29:31,-1,113343245.00000000,2142049.44319100
2024-11-06 11:29:31,1,106856202.00000000,2035551.95882900
2024-11-06 11:29:31,2,143099924.00000000,2733211.01997300
2024-11-06 11:29:31,3,182162564.00000000,3493243.51466000
2024-11-06 11:29:31,4,206753328.00000000,3975996.44100600
2024-11-06 11:29:31,5,219244578.00000000,4223682.63736800
2024-11-06 11:30:05,-5,299894566.00000000,5595681.15849400
2024-11-06 11:30:05,-4,271177437.00000000,5074968.58038700
2024-11-06 11:30:05,-3,242394184.00000000,4547433.42184300
2024-11-06 11:30:05,-2,194420834.00000000,3659387.88203000
2024-11-06 11:30:05,-1,114063436.00000000,2156432.47463800
2024-11-06 11:30:05,1,103223005.00000000,1967103.56607700
2024-11-06 11:30:05,2,139068801.00000000,2657300.69499500
2024-11-06 11:30:05,3,175030405.00000000,3357204.43603700
2024-11-06 11:30:05,4,195569478.00000000,3760757.20483700
2024-11-06 11:30:05,5,207904365.00000000,4005555.05790900
2024-11-06 11:30:32,-5,295239774.00000000,5506112.23305700
2024-11-06 11:30:32,-4,265481397.00000000,4966834.72283200
2024-11-06 11:30:32,-3,239489282.00000000,4490797.28330600
2024-11-06 11:30:32,-2,192191666.00000000,3615476.42965400
2024-11-06 11:30:32,-1,114492091.00000000,2162897.37844900
2024-11-06 11:30:32,1,103401438.00000000,1969043.23556500
2024-11-06 11:30:32,2,140202844.00000000,2677251.97214300
2024-11-06 11:30:32,3,173137950.00000000,3317937.81824100
2024-11-06 11:30:32,4,200399978.00000000,3852912.84312300
2024-11-06 11:30:32,5,212616466.00000000,4095190.72962500
2024-11-06 11:31:01,-5,297348928.00000000,5552898.99207500
2024-11-06 11:31:01,-4,267261900.00000000,5007097.33297500
2024-11-06 11:31:01,-3,241540384.00000000,4535297.88750700
2024-11-06 11:31:01,-2,191193209.00000000,3602279.29801000
2024-11-06 11:31:01,-1,113709244.00000000,2151633.71730400
2024-11-06 11:31:01,1,101502410.00000000,1936189.78643400
2024-11-06 11:31:01,2,137421867.00000000,2628417.83036600
2024-11-06 11:31:01,3,178601908.00000000,3430532.94155700
2024-11-06 11:31:01,4,200757622.00000000,3866074.37282900
2024-11-06 11:31:01,5,212268213.00000000,4094703.77602300
2024-11-06 11:31:31,-5,299089290.00000000,5587946.67584900
2024-11-06 11:31:31,-4,269160209.00000000,5044629.28845100
2024-11-06 11:31:31,-3,241113072.00000000,4529697.17300800
2024-11-06 11:31:31,-2,184352127.00000000,3476522.71735100
2024-11-06 11:31:31,-1,108434713.00000000,2053414.15779000
2024-11-06 11:31:31,1,105077221.00000000,2006565.44891600
2024-11-06 11:31:31,2,142290989.00000000,2725160.99576200
2024-11-06 11:31:31,3,176599074.00000000,3394368.86012000
2024-11-06 11:31:31,4,199337339.00000000,3841789.24377200
2024-11-06 11:31:31,5,208297341.00000000,4019938.31587300
2024-11-06 11:32:00,-5,300800741.00000000,5614364.17718600
2024-11-06 11:32:00,-4,271672125.00000000,5086172.29607000
2024-11-06 11:32:00,-3,243942929.00000000,4577868.03827600
2024-11-06 11:32:00,-2,196022928.00000000,3690371.59590500
2024-11-06 11:32:00,-1,118202677.00000000,2234281.72863400
2024-11-06 11:32:00,1,104348174.00000000,1988922.80822700
2024-11-06 11:32:00,2,142936669.00000000,2732458.51041200
2024-11-06 11:32:00,3,177853641.00000000,3412281.12235100
2024-11-06 11:32:00,4,203336297.00000000,3912537.36286000
2024-11-06 11:32:00,5,215943423.00000000,4162518.44262000
2024-11-06 11:32:32,-5,306974299.00000000,5725745.36366000
2024-11-06 11:32:32,-4,277547116.00000000,5192460.74335600
2024-11-06 11:32:32,-3,251785861.00000000,4720667.53304300
2024-11-06 11:32:32,-2,201661875.00000000,3793321.35111400
2024-11-06 11:32:32,-1,120835361.00000000,2282223.73425500
2024-11-06 11:32:32,1,97370542.00000000,1854154.44430000
2024-11-06 11:32:32,2,133634395.00000000,2551891.90230600
2024-11-06 11:32:32,3,172248225.00000000,3303065.18900100
2024-11-06 11:32:32,4,199765051.00000000,3843041.15861700
2024-11-06 11:32:32,5,210502767.00000000,4055833.20231800
2024-11-06 11:33:02,-5,307218173.00000000,5717589.91994400
2024-11-06 11:33:02,-4,277669392.00000000,5183326.04446300
2024-11-06 11:33:02,-3,251386636.00000000,4703127.26410700
2024-11-06 11:33:02,-2,199634418.00000000,3747249.62882100
2024-11-06 11:33:02,-1,120227219.00000000,2265704.42725000
2024-11-06 11:33:02,1,96295878.00000000,1829979.78921000
2024-11-06 11:33:02,2,140172085.00000000,2672459.88192400
2024-11-06 11:33:02,3,171624349.00000000,3282826.59863600
2024-11-06 11:33:02,4,203364224.00000000,3904077.82970000
2024-11-06 11:33:02,5,216876287.00000000,4171318.47839300
2024-11-06 11:33:32,-5,304579000.00000000,5671091.71989900
2024-11-06 11:33:32,-4,275392357.00000000,5143184.44514100
2024-11-06 11:33:32,-3,250326269.00000000,4684950.81605800
2024-11-06 11:33:32,-2,197155379.00000000,3702617.92285600
2024-11-06 11:33:32,-1,116938011.00000000,2205384.51122700
2024-11-06 11:33:32,1,102283290.00000000,1944866.95537600
2024-11-06 11:33:32,2,142638360.00000000,2720429.22942900
2024-11-06 11:33:32,3,176796576.00000000,3383972.97368600
2024-11-06 11:33:32,4,203373288.00000000,3904523.30705200
2024-11-06 11:33:32,5,216710448.00000000,4168331.51548400
2024-11-06 11:34:00,-5,303282885.00000000,5651140.36747700
2024-11-06 11:34:00,-4,275167533.00000000,5141875.52368300
2024-11-06 11:34:00,-3,249129152.00000000,4665271.12351800
2024-11-06 11:34:00,-2,195363678.00000000,3671139.58018100
2024-11-06 11:34:00,-1,111059380.00000000,2096497.68544200
2024-11-06 11:34:00,1,98273467.00000000,1870726.61935000
2024-11-06 11:34:00,2,138859442.00000000,2651084.97214700
2024-11-06 11:34:00,3,172852060.00000000,3311726.07046300
2024-11-06 11:34:00,4,197719246.00000000,3799183.38121500
2024-11-06 11:34:00,5,209883715.00000000,4039979.20417000
2024-11-06 11:34:32,-5,301979301.00000000,5628529.95060000
2024-11-06 11:34:32,-4,273303084.00000000,5109075.07319900
2024-11-06 11:34:32,-3,247347919.00000000,4633908.07961000
2024-11-06 11:34:32,-2,193609832.00000000,3640021.47455000
2024-11-06 11:34:32,-1,112538155.00000000,2125132.56245700
2024-11-06 11:34:32,1,98836686.00000000,1881773.75535800
2024-11-06 11:34:32,2,136404187.00000000,2604257.00375600
2024-11-06 11:34:32,3,173041761.00000000,3316599.58570900
2024-11-06 11:34:32,4,198737795.00000000,3820612.83264600
2024-11-06 11:34:32,5,211165960.00000000,4066905.92472600
2024-11-06 11:35:02,-5,306696184.00000000,5723001.98691400
2024-11-06 11:35:02,-4,277099433.00000000,5186407.32354500
2024-11-06 11:35:02,-3,248408669.00000000,4660383.48529700
2024-11-06 11:35:02,-2,197404929.00000000,3715676.35665200
2024-11-06 11:35:02,-1,109406478.00000000,2069175.64867500
2024-11-06 11:35:02,1,100211363.00000000,1910804.69048700
2024-11-06 11:35:02,2,136303995.00000000,2606190.25272700
2024-11-06 11:35:02,3,177639526.00000000,3411047.10537800
2024-11-06 11:35:02,4,199844912.00000000,3847375.42574600
2024-11-06 11:35:02,5,211646006.00000000,4081699.21767500
2024-11-06 11:35:31,-5,307550925.00000000,5736385.61131200
2024-11-06 11:35:31,-4,277504505.00000000,5191812.85680200
2024-11-06 11:35:31,-3,250995138.00000000,4706136.19818900
2024-11-06 11:35:31,-2,200303426.00000000,3767778.91704800
2024-11-06 11:35:31,-1,113159019.00000000,2138278.37526900
2024-11-06 11:35:31,1,100826753.00000000,1920829.15695600
2024-11-06 11:35:31,2,137709619.00000000,2630946.83085600
2024-11-06 11:35:31,3,179011284.00000000,3434725.57236500
2024-11-06 11:35:31,4,203074277.00000000,3907169.60312600
2024-11-06 11:35:31,5,214933011.00000000,4142415.94525400
2024-11-06 11:36:01,-5,306464790.00000000,5715565.52528800
2024-11-06 11:36:01,-4,276985605.00000000,5181416.77199700
2024-11-06 11:36:01,-3,251306140.00000000,4711239.01319100
2024-11-06 11:36:01,-2,201968153.00000000,3798396.13658800
2024-11-06 11:36:01,-1,116694268.00000000,2204161.48577800
2024-11-06 11:36:01,1,103213299.00000000,1965703.77890700
2024-11-06 11:36:01,2,139791941.00000000,2669683.24289600
2024-11-06 11:36:01,3,178143142.00000000,3415576.56167000
2024-11-06 11:36:01,4,206125800.00000000,3964570.94602800
2024-11-06 11:36:01,5,217959834.00000000,4199279.91772100
2024-11-06 11:36:32,-5,305242790.00000000,5697449.42266100
2024-11-06 11:36:32,-4,277086025.00000000,5186886.72886400
2024-11-06 11:36:32,-3,250217562.00000000,4694425.86787800
2024-11-06 11:36:32,-2,200005938.00000000,3764682.38747700
2024-11-06 11:36:32,-1,116643198.00000000,2205150.15623900
2024-11-06 11:36:32,1,101991566.00000000,1943995.77451500
2024-11-06 11:36:32,2,136866780.00000000,2615642.60849200
2024-11-06 11:36:32,3,178231951.00000000,3421034.95408800
2024-11-06 11:36:32,4,200704606.00000000,3862549.76625000
2024-11-06 11:36:32,5,212691727.00000000,4100486.45653200
2024-11-06 11:37:01,-5,304591772.00000000,5685139.07715300
2024-11-06 11:37:01,-4,276017586.00000000,5167050.01800400
2024-11-06 11:37:01,-3,250215017.00000000,4694222.28682400
2024-11-06 11:37:01,-2,200239735.00000000,3768969.71465000
2024-11-06 11:37:01,-1,118589287.00000000,2241787.98807600
2024-11-06 11:37:01,1,100201505.00000000,1909405.22695700
2024-11-06 11:37:01,2,135203308.00000000,2583466.87296100
2024-11-06 11:37:01,3,174194105.00000000,3342444.22417500
2024-11-06 11:37:01,4,195781352.00000000,3766399.11328800
2024-11-06 11:37:01,5,208039519.00000000,4009587.33160800
2024-11-06 11:37:31,-5,304224237.00000000,5678132.56920800
2024-11-06 11:37:31,-4,275581526.00000000,5158727.61647700
2024-11-06 11:37:31,-3,247658909.00000000,4646877.63166100
2024-11-06 11:37:31,-2,195968132.00000000,3689519.14459000
2024-11-06 11:37:31,-1,114059516.00000000,2156798.70968400
2024-11-06 11:37:31,1,101353640.00000000,1931921.68541700
2024-11-06 11:37:31,2,136892028.00000000,2616416.52701800
2024-11-06 11:37:31,3,178473849.00000000,3426047.47757000
2024-11-06 11:37:31,4,199349729.00000000,3836394.02351100
2024-11-06 11:37:31,5,210610404.00000000,4060025.89080700
2024-11-06 11:38:00,-5,301632644.00000000,5629316.25955900
2024-11-06 11:38:00,-4,272402179.00000000,5099303.79405000
2024-11-06 11:38:00,-3,246500071.00000000,4624658.47814700
2024-11-06 11:38:00,-2,196587965.00000000,3700543.52332400
2024-11-06 11:38:00,-1,117986020.00000000,2230329.47763600
2024-11-06 11:38:00,1,100608812.00000000,1917231.42468500
2024-11-06 11:38:00,2,136463323.00000000,2607707.35813000
2024-11-06 11:38:00,3,176803892.00000000,3393018.22990100
2024-11-06 11:38:00,4,199651128.00000000,3841694.48065000
2024-11-06 11:38:00,5,211921306.00000000,4085138.03236600
2024-11-06 11:38:31,-5,304466946.00000000,5679028.65165000
2024-11-06 11:38:31,-4,275627386.00000000,5156437.66247700
2024-11-06 11:38:31,-3,250949915.00000000,4704708.47393500
2024-11-06 11:38:31,-2,200995393.00000000,3780576.26970400
2024-11-06 11:38:31,-1,120729367.00000000,2280300.10563100
2024-11-06 11:38:31,1,103874655.00000000,1977769.00383000
2024-11-06 11:38:31,2,137155437.00000000,2617891.88435100
2024-11-06 11:38:31,3,175250632.00000000,3358343.82652700
2024-11-06 11:38:31,4,202539226.00000000,3893528.05762500
2024-11-06 11:38:31,5,215807474.00000000,4156549.96229000
2024-11-06 11:39:02,-5,298949405.00000000,5577624.91515300
2024-11-06 11:39:02,-4,270501194.00000000,5062040.85618700
2024-11-06 11:39:02,-3,244745560.00000000,4590312.39340000
2024-11-06 11:39:02,-2,195606749.00000000,3680840.46456500
2024-11-06 11:39:02,-1,118143437.00000000,2232393.59339400
2024-11-06 11:39:02,1,101118718.00000000,1925868.00942700
2024-11-06 11:39:02,2,137803277.00000000,2632088.91652100
2024-11-06 11:39:02,3,173014678.00000000,3317059.00724600
2024-11-06 11:39:02,4,199010912.00000000,3827061.41421600
2024-11-06 11:39:02,5,211598370.00000000,4076707.16385900
2024-11-06 11:39:31,-5,298780273.00000000,5573368.20893200
2024-11-06 11:39:31,-4,269716358.00000000,5046764.89061000
2024-11-06 11:39:31,-3,248429921.00000000,4657158.53272300
2024-11-06 11:39:31,-2,199501920.00000000,3752050.48333100
2024-11-06 11:39:31,-1,118436566.00000000,2236849.84190900
2024-11-06 11:39:31,1,105421170.00000000,2006705.05761300
2024-11-06 11:39:31,2,137245656.00000000,2618819.24695200
2024-11-06 11:39:31,3,174769132.00000000,3348130.39692400
2024-11-06 11:39:31,4,200989407.00000000,3862306.62837600
2024-11-06 11:39:31,5,214259465.00000000,4125364.13057500
2024-11-06 11:40:04,-5,294507041.00000000,5493706.63045700
2024-11-06 11:40:04,-4,264334961.00000000,4946934.69222600
2024-11-06 11:40:04,-3,243835026.00000000,4571611.18485800
2024-11-06 11:40:04,-2,194176866.00000000,3652815.30616500
2024-11-06 11:40:04,-1,116229589.00000000,2195658.44737700
2024-11-06 11:40:04,1,105745786.00000000,2013113.32192100
2024-11-06 11:40:04,2,138416058.00000000,2641619.86465700
2024-11-06 11:40:04,3,174706329.00000000,3347219.63063700
2024-11-06 11:40:04,4,200772551.00000000,3858525.01188200
2024-11-06 11:40:04,5,212911864.00000000,4099176.03006300
2024-11-06 11:40:33,-5,308387476.00000000,5740509.49056400
2024-11-06 11:40:33,-4,278862600.00000000,5206867.26273800
2024-11-06 11:40:33,-3,254752428.00000000,4766686.45187900
2024-11-06 11:40:33,-2,206677055.00000000,3878692.18101300
2024-11-06 11:40:33,-1,121802597.00000000,2295363.66811700
2024-11-06 11:40:33,1,101914624.00000000,1937025.72074900
2024-11-06 11:40:33,2,138482591.00000000,2639357.78697200
2024-11-06 11:40:33,3,167216243.00000000,3196841.48024500
2024-11-06 11:40:33,4,198566677.00000000,3810177.01977000
2024-11-06 11:40:33,5,212561554.00000000,4086881.59754600
2024-11-06 11:41:02,-5,311101447.00000000,5790717.00630200
2024-11-06 11:41:02,-4,280653784.00000000,5240410.17919500
2024-11-06 11:41:02,-3,257029066.00000000,4809015.05808400
2024-11-06 11:41:02,-2,207501317.00000000,3894324.11076000
2024-11-06 11:41:02,-1,116951929.00000000,2204635.73114100
2024-11-06 11:41:02,1,103763420.00000000,1972482.82424500
2024-11-06 11:41:02,2,139953897.00000000,2667607.82367900
2024-11-06 11:41:02,3,171678117.00000000,3283354.84596200
2024-11-06 11:41:02,4,200681401.00000000,3850884.31485400
2024-11-06 11:41:02,5,214479270.00000000,4123713.54792200
2024-11-06 11:41:31,-5,299440886.00000000,5579507.33614900
2024-11-06 11:41:31,-4,272218303.00000000,5086616.57544300
2024-11-06 11:41:31,-3,250164319.00000000,4683401.74034300
2024-11-06 11:41:31,-2,196872440.00000000,3698545.99569700
2024-11-06 11:41:31,-1,111748408.00000000,2108887.91452700
2024-11-06 11:41:31,1,99874218.00000000,1899417.82126800
2024-11-06 11:41:31,2,135746902.00000000,2588790.66620500
2024-11-06 11:41:31,3,171246150.00000000,3278632.14968800
2024-11-06 11:41:31,4,196370763.00000000,3770981.45672000
2024-11-06 11:41:31,5,208682167.00000000,4014647.80924200
2024-11-06 11:42:02,-5,308998701.00000000,5762047.99254000
2024-11-06 11:42:02,-4,279537834.00000000,5228326.49138000
2024-11-06 11:42:02,-3,255770154.00000000,4793107.71099700
2024-11-06 11:42:02,-2,202820839.00000000,3813536.39945500
2024-11-06 11:42:02,-1,113709765.00000000,2147916.72612100
2024-11-06 11:42:02,1,95235249.00000000,1813234.61199200
2024-11-06 11:42:02,2,130884314.00000000,2499062.63958200
2024-11-06 11:42:02,3,168351922.00000000,3227816.95487700
2024-11-06 11:42:02,4,192138027.00000000,3694500.78153600
2024-11-06 11:42:02,5,204794069.00000000,3945328.63859200
2024-11-06 11:42:32,-5,304523685.00000000,5681358.56744100
2024-11-06 11:42:32,-4,275271883.00000000,5151140.17395700
2024-11-06 11:42:32,-3,249089182.00000000,4671227.93764000
2024-11-06 11:42:32,-2,198586837.00000000,3736228.53462400
2024-11-06 11:42:32,-1,115213946.00000000,2177255.24299800
2024-11-06 11:42:32,1,100809505.00000000,1920037.25391100
2024-11-06 11:42:32,2,137617220.00000000,2628556.27906100
2024-11-06 11:42:32,3,174284364.00000000,3342257.36721200
2024-11-06 11:42:32,4,198649835.00000000,3820581.59759000
2024-11-06 11:42:32,5,210303547.00000000,4051720.39392800
2024-11-06 11:43:00,-5,301639941.00000000,5625976.67145800
2024-11-06 11:43:00,-4,272613268.00000000,5100035.04280000
2024-11-06 11:43:00,-3,250607856.00000000,4697135.46700100
2024-11-06 11:43:00,-2,198201008.00000000,3727575.83321900
2024-11-06 11:43:00,-1,115217017.00000000,2176327.32427200
2024-11-06 11:43:00,1,102802531.00000000,1957106.50520900
2024-11-06 11:43:00,2,138267634.00000000,2639504.51316800
2024-11-06 11:43:00,3,173370618.00000000,3322212.34317900
2024-11-06 11:43:00,4,199982027.00000000,3844202.15540400
2024-11-06 11:43:00,5,212616977.00000000,4094669.61751200
2024-11-06 11:43:30,-5,302019762.00000000,5632557.92722300
2024-11-06 11:43:30,-4,272705259.00000000,5101496.20205900
2024-11-06 11:43:30,-3,250375057.00000000,4692694.39620000
2024-11-06 11:43:30,-2,199451810.00000000,3750688.09237200
2024-11-06 11:43:30,-1,117256644.00000000,2214391.48710000
2024-11-06 11:43:30,1,103343595.00000000,1967030.53264200
2024-11-06 11:43:30,2,139138683.00000000,2655639.75827700
2024-11-06 11:43:30,3,174327326.00000000,3339933.58575000
2024-11-06 11:43:30,4,200093140.00000000,3845282.51131300
2024-11-06 11:43:30,5,212763516.00000000,4096448.39131400
2024-11-06 11:44:04,-5,298953979.00000000,5577103.38760900
2024-11-06 11:44:04,-4,268775147.00000000,5030164.88165500
2024-11-06 11:44:04,-3,243891417.00000000,4574100.62646000
2024-11-06 11:44:04,-2,196749420.00000000,3701519.78867700
2024-11-06 11:44:04,-1,116439688.00000000,2199980.94624600
2024-11-06 11:44:04,1,102163027.00000000,1945568.69039500
2024-11-06 11:44:04,2,136121163.00000000,2599151.47266800
2024-11-06 11:44:04,3,170577567.00000000,3269579.25676600
2024-11-06 11:44:04,4,194896900.00000000,3746908.69650600
2024-11-06 11:44:04,5,206471472.00000000,3976466.08388200
2024-11-06 11:44:31,-5,300269846.00000000,5599810.89312000
2024-11-06 11:44:31,-4,270955555.00000000,5068749.18693800
2024-11-06 11:44:31,-3,248406842.00000000,4655947.51929800
2024-11-06 11:44:31,-2,197445940.00000000,3713227.80900200
2024-11-06 11:44:31,-1,121625247.00000000,2296407.97395400
2024-11-06 11:44:31,1,100669545.00000000,1916379.95444700
2024-11-06 11:44:31,2,136009313.00000000,2596201.00319700
2024-11-06 11:44:31,3,171294283.00000000,3282269.18889700
2024-11-06 11:44:31,4,197079225.00000000,3788106.52021500
2024-11-06 11:44:31,5,209243361.00000000,4029283.77493200
2024-11-06 11:45:03,-5,301676395.00000000,5625578.74162200
2024-11-06 11:45:03,-4,273713456.00000000,5119101.51993600
2024-11-06 11:45:03,-3,250956743.00000000,4702648.03831600
2024-11-06 11:45:03,-2,200159204.00000000,3763240.71339400
2024-11-06 11:45:03,-1,124576853.00000000,2351257.88167600
2024-11-06 11:45:03,1,99046168.00000000,1884498.15874300
2024-11-06 11:45:03,2,134803578.00000000,2572046.40238500
2024-11-06 11:45:03,3,168402693.00000000,3224933.44769800
2024-11-06 11:45:03,4,192772987.00000000,3702587.28463600
2024-11-06 11:45:03,5,207035541.00000000,3985073.25347100
2024-11-06 11:45:31,-5,302743137.00000000,5645916.53592000
2024-11-06 11:45:31,-4,272720884.00000000,5101964.08044300
2024-11-06 11:45:31,-3,247461917.00000000,4639162.81624800
2024-11-06 11:45:31,-2,197463656.00000000,3713808.66369500
2024-11-06 11:45:31,-1,113468280.00000000,2143517.86993100
2024-11-06 11:45:31,1,94491689.00000000,1799204.79995400
2024-11-06 11:45:31,2,130727831.00000000,2496598.72703900
2024-11-06 11:45:31,3,164447656.00000000,3152483.88866500
2024-11-06 11:45:31,4,188001592.00000000,3614663.32683500
2024-11-06 11:45:31,5,200092098.00000000,3854333.62919500
2024-11-06 11:46:00,-5,304158011.00000000,5675393.79693900
2024-11-06 11:46:00,-4,274438633.00000000,5136629.04467900
2024-11-06 11:46:00,-3,249470689.00000000,4678973.29979100
2024-11-06 11:46:00,-2,198304795.00000000,3731602.24966800
2024-11-06 11:46:00,-1,115376318.00000000,2180533.31753900
2024-11-06 11:46:00,1,95783882.00000000,1824546.88631900
2024-11-06 11:46:00,2,132486434.00000000,2531264.70126600
2024-11-06 11:46:00,3,168575269.00000000,3233801.70957300
2024-11-06 11:46:00,4,191094388.00000000,3676004.02979000
2024-11-06 11:46:00,5,202877690.00000000,3909667.03966900
2024-11-06 11:46:32,-5,300909002.00000000,5615034.81762100
2024-11-06 11:46:32,-4,270895156.00000000,5071033.11348900
2024-11-06 11:46:32,-3,246621599.00000000,4626125.96268300
2024-11-06 11:46:32,-2,197332725.00000000,3713422.48361000
2024-11-06 11:46:32,-1,117848582.00000000,2226926.87925600
2024-11-06 11:46:32,1,98485166.00000000,1875513.55133800
2024-11-06 11:46:32,2,135420868.00000000,2586557.62754100
2024-11-06 11:46:32,3,171114875.00000000,3281322.79572400
2024-11-06 11:46:32,4,194158014.00000000,3733809.27707000
2024-11-06 11:46:32,5,205527343.00000000,3959293.67563500
2024-11-06 11:47:01,-5,299698372.00000000,5593442.32335300
2024-11-06 11:47:01,-4,269956342.00000000,5054261.16341100
2024-11-06 11:47:01,-3,245742087.00000000,4610415.68580100
2024-11-06 11:47:01,-2,196368626.00000000,3696040.06516500
2024-11-06 11:47:01,-1,116823275.00000000,2208227.22036500
2024-11-06 11:47:01,1,99334365.00000000,1892566.92626100
2024-11-06 11:47:01,2,136896034.00000000,2615886.60809800
2024-11-06 11:47:01,3,172885568.00000000,3316521.23677900
2024-11-06 11:47:01,4,195096466.00000000,3752747.30495800
2024-11-06 11:47:01,5,206597458.00000000,3980860.17327900
2024-11-06 11:47:32,-5,303733548.00000000,5657378.77186900
2024-11-06 11:47:32,-4,271653135.00000000,5077270.50822400
2024-11-06 11:47:32,-3,250169804.00000000,4684737.34789100
2024-11-06 11:47:32,-2,204051828.00000000,3832712.27751000
2024-11-06 11:47:32,-1,130941101.00000000,2468379.17431700
2024-11-06 11:47:32,1,103685343.00000000,1971049.23601400
2024-11-06 11:47:32,2,140129865.00000000,2671517.57846700
2024-11-06 11:47:32,3,170236470.00000000,3255993.15170500
2024-11-06 11:47:32,4,198633590.00000000,3811957.25061800
2024-11-06 11:47:32,5,212411481.00000000,4084419.30024200
2024-11-06 11:48:00,-5,303206906.00000000,5647999.43530300
2024-11-06 11:48:00,-4,271152147.00000000,5068380.58930600
2024-11-06 11:48:00,-3,249563979.00000000,4673921.38411300
2024-11-06 11:48:00,-2,205396708.00000000,3857998.17129200
2024-11-06 11:48:00,-1,125890941.00000000,2373983.99361900
2024-11-06 11:48:00,1,106122675.00000000,2017487.47610100
2024-11-06 11:48:00,2,142077327.00000000,2708577.76580500
2024-11-06 11:48:00,3,177163980.00000000,3390093.73062700
2024-11-06 11:48:00,4,200917880.00000000,3855356.85644300
2024-11-06 11:48:00,5,214700137.00000000,4127906.75345300
2024-11-06 11:48:31,-5,309340746.00000000,5770132.78047500
2024-11-06 11:48:31,-4,279293630.00000000,5225761.64740500
2024-11-06 11:48:31,-3,256312279.00000000,4804911.24697500
2024-11-06 11:48:31,-2,206996702.00000000,3892456.95382600
2024-11-06 11:48:31,-1,121010629.00000000,2285597.14110300
2024-11-06 11:48:31,1,104809504.00000000,1995286.11602900
2024-11-06 11:48:31,2,139136147.00000000,2655687.70457500
2024-11-06 11:48:31,3,176520751.00000000,3382671.83028000
2024-11-06 11:48:31,4,201006278.00000000,3863179.32615100
2024-11-06 11:48:31,5,212487443.00000000,4090785.49585800
2024-11-06 11:49:00,-5,306586651.00000000,5717039.56095900
2024-11-06 11:49:00,-4,277975993.00000000,5198857.38193900
2024-11-06 11:49:00,-3,254709683.00000000,4773037.94166900
2024-11-06 11:49:00,-2,206014464.00000000,3872327.43861600
2024-11-06 11:49:00,-1,120089540.00000000,2266985.59897900
2024-11-06 11:49:00,1,103511117.00000000,1969976.33730900
2024-11-06 11:49:00,2,138341387.00000000,2639832.04174100
2024-11-06 11:49:00,3,175913645.00000000,3370197.79957100
2024-11-06 11:49:00,4,197907385.00000000,3801552.09101400
2024-11-06 11:49:00,5,211496717.00000000,4070719.59060100
2024-11-06 11:49:32,-5,303845888.00000000,5656048.62486900
2024-11-06 11:49:32,-4,275165723.00000000,5137725.90342300
2024-11-06 11:49:32,-3,249830933.00000000,4675346.65375300
2024-11-06 11:49:32,-2,204584870.00000000,3839951.08588300
2024-11-06 11:49:32,-1,125142075.00000000,2358167.01555000
2024-11-06 11:49:32,1,96665010.00000000,1836566.29051600
2024-11-06 11:49:32,2,130517810.00000000,2486668.23064000
2024-11-06 11:49:32,3,160027434.00000000,3059052.99746600
2024-11-06 11:49:32,4,190765959.00000000,3660417.92308000
2024-11-06 11:49:32,5,203928914.00000000,3920597.53476600
2024-11-06 11:50:04,-5,303207658.00000000,5642349.90988500
2024-11-06 11:50:04,-4,274325892.00000000,5120362.60234200
2024-11-06 11:50:04,-3,247113644.00000000,4623555.04754000
2024-11-06 11:50:04,-2,201751454.00000000,3786130.76648600
2024-11-06 11:50:04,-1,122005566.00000000,2299131.32353100
2024-11-06 11:50:04,1,100509271.00000000,1909531.73665900
2024-11-06 11:50:04,2,135031141.00000000,2572360.11850800
2024-11-06 11:50:04,3,169836196.00000000,3247679.67839300
2024-11-06 11:50:04,4,196384714.00000000,3767360.24936000
2024-11-06 11:50:04,5,208761811.00000000,4011983.47483700
2024-11-06 11:50:30,-5,301876738.00000000,5616591.56576800
2024-11-06 11:50:30,-4,273792682.00000000,5109103.00952700
2024-11-06 11:50:30,-3,247220543.00000000,4624134.61888200
2024-11-06 11:50:30,-2,206327402.00000000,3869756.29293500
2024-11-06 11:50:30,-1,123574982.00000000,2327522.98266000
2024-11-06 11:50:30,1,98156982.00000000,1864050.00601200
2024-11-06 11:50:30,2,133761371.00000000,2547113.85923800
2024-11-06 11:50:30,3,169133883.00000000,3233088.61404000
2024-11-06 11:50:30,4,196377460.00000000,3766002.39620000
2024-11-06 11:50:30,5,209860243.00000000,4032254.86379400
2024-11-06 11:51:00,-5,306236048.00000000,5698251.18426300
2024-11-06 11:51:00,-4,277759882.00000000,5183774.22189100
2024-11-06 11:51:00,-3,250171307.00000000,4680172.44895200
2024-11-06 11:51:00,-2,204998549.00000000,3846425.25955300
2024-11-06 11:51:00,-1,122095211.00000000,2300608.70088400
2024-11-06 11:51:00,1,93752200.00000000,1780832.61493200
2024-11-06 11:51:00,2,128352690.00000000,2444847.32657400
2024-11-06 11:51:00,3,165716687.00000000,3169921.33439100
2024-11-06 11:51:00,4,190535020.00000000,3655631.20720900
2024-11-06 11:51:00,5,203486115.00000000,3911493.20164900
2024-11-06 11:51:31,-5,317878151.00000000,5917686.47445100
2024-11-06 11:51:31,-4,286693035.00000000,5354012.44814100
